I0221 06:52:47.262539       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 06:52:47.304471       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 06:58:14.268858       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 06:58:24.856676       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 06:58:38.905918       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 06:59:35.018300       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:00:27.519996       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 07:04:19.859804       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:06:04.020747       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:06:50.908054       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 07:07:08.325602       1 request.go:565] Throttling request took 197.392138ms, request: GET:https://10.96.0.1:443/apis/coordination.k8s.io/v1/namespaces/kube-system/leases/csi-vsphere-vmware-com
I0221 07:07:12.276951       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 07:07:47.253059       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 07:07:47.263562       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 07:07:47.305613       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 07:08:59.523473       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 07:12:17.284844       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 07:13:29.865881       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:13:58.022856       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:15:03.911078       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 07:18:33.528143       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 07:20:32.914941       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 07:20:53.289260       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 07:21:45.870016       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:22:47.254611       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 07:22:47.264915       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 07:22:47.306444       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 07:23:10.024621       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:26:45.291716       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 07:28:06.918468       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 07:28:24.533522       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 07:31:07.873942       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:31:31.026743       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:31:48.294468       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 07:35:24.538581       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 07:36:34.877140       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:36:54.922041       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 07:37:17.297135       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 07:37:47.256132       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 07:37:47.265450       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 07:37:47.307215       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 07:38:31.030235       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:40:44.544004       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 07:42:30.882140       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:43:04.300212       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 07:44:13.924025       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 07:44:55.036074       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:46:13.549398       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 07:50:39.039466       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:51:19.552851       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 07:52:07.885098       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:52:16.926011       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 07:52:47.257852       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 07:52:47.265793       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 07:52:47.302508       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 07:52:47.307868       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 07:56:40.557576       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 07:59:20.060724       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 07:59:55.928712       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 08:01:36.889954       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:01:49.306435       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 08:05:16.561578       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 08:06:10.931610       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 08:07:03.065960       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:07:47.259178       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 08:07:47.266433       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 08:07:47.308828       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 08:08:23.899511       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:11:16.311251       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 08:12:29.934366       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 08:14:01.909207       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:14:15.569918       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 08:14:17.070428       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:19:04.938491       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 08:19:38.075329       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:20:08.323923       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 08:21:01.917173       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:22:04.574731       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 08:22:47.260339       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 08:22:47.267328       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 08:22:47.309712       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 08:25:30.946560       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 08:27:40.134376       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:27:52.581580       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 08:29:09.925921       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:29:15.337325       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 08:31:33.959687       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 08:35:47.585118       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 08:36:17.144050       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:36:35.340314       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 08:37:47.261869       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 08:37:47.267642       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 08:37:47.310259       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 08:38:46.931606       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:40:15.966434       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 08:42:42.148173       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:43:17.592314       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 08:45:18.937529       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:46:18.345552       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 08:48:54.596992       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 08:48:55.975714       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 08:49:33.153866       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:50:21.113022       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:51:22.355653       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 08:52:47.263581       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 08:52:47.267920       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 08:52:47.311060       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 08:56:15.610088       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 08:56:36.986056       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 08:57:44.117739       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 08:58:18.162155       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:00:40.368219       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 09:02:01.616591       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 09:04:04.122866       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:04:18.997379       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 09:07:47.265932       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 09:07:47.268832       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 09:07:47.312761       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 09:08:02.180302       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:09:33.372909       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 09:09:40.000120       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 09:10:42.621690       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 09:12:03.131421       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:15:43.191744       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:15:54.627282       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 09:16:00.003827       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 09:17:58.378338       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 09:20:17.140179       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:21:21.008485       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 09:22:46.206411       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:22:47.267701       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 09:22:47.269332       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 09:22:47.316384       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 09:25:26.642184       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 09:26:08.146091       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:26:28.387561       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 09:30:47.021645       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 09:31:32.392793       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 09:32:17.213208       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:33:34.646757       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 09:34:17.154402       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:36:53.029543       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 09:37:47.269994       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 09:37:47.317180       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 09:38:59.650947       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 09:39:45.398766       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 09:39:52.216281       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:40:29.161125       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:45:45.034583       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 09:46:07.219403       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:47:37.658711       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 09:47:44.406773       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 09:49:48.168565       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:52:47.271762       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 09:52:47.317826       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 09:53:17.039648       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 09:55:41.222567       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:56:10.409984       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 09:56:19.172961       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 09:56:53.679132       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 09:59:39.043834       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 10:02:57.175116       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 10:03:16.682211       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 10:04:26.227132       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 10:04:47.412373       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 10:07:47.272289       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 10:07:47.318429       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 10:09:14.052819       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 10:12:19.684867       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 10:12:25.177607       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 10:12:27.230043       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 10:14:35.415445       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 10:14:50.060212       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 10:18:29.180404       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 10:20:21.688085       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 10:21:59.233846       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 10:22:47.273863       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 10:22:47.318974       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 10:23:36.068408       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 10:23:37.420413       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 10:26:25.184607       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 10:26:47.692374       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 10:27:23.241004       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 10:29:24.088770       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 10:30:58.424330       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 10:32:34.190982       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 10:34:52.695640       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 10:35:54.263074       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
